file,line,raw,context
src/pages/admin/QuestionnairesPage.jsx,225,DM Sans,"fontFamily: 'DM Sans', fontSize: 'var(--fs-body-sm)', color: 'var(--tx2)',"
src/pages/admin/QuestionnaireUpload.jsx,84,DM Sans,"fontFamily: 'DM Sans', fontSize: 'var(--fs-body-sm)', color: 'var(--tx2)',"
src/pages/admin/QuestionnaireUpload.jsx,89,DM Serif Display,"<h1 style={{ fontFamily: 'DM Serif Display', fontSize: 24, color: 'var(--tx)', margin: 0 }}>"
src/pages/admin/QuestionnaireUpload.jsx,113,DM Sans,"fontFamily: 'DM Sans', fontSize: 'var(--fs-body-sm)', color: 'var(--pkd)',"
src/pages/admin/QuestionnaireUpload.jsx,118,DM Sans,"<p style={{ fontFamily: 'DM Sans', fontSize: 'var(--fs-body-sm)', color: 'var(--tx3)', margin: 0 }}>"
src/pages/admin/QuestionnaireUpload.jsx,131,Space Mono,"fontFamily: 'Space Mono', fontSize: 'var(--fs-mono-sm)',"
src/pages/admin/QuestionnaireUpload.jsx,141,Space Mono,"<p style={{ color: '#c0392b', fontFamily: 'Space Mono', fontSize: 'var(--fs-mono-sm)', margin: '8px 0' }}>"
src/pages/admin/QuestionnaireUpload.jsx,154,Space Mono,"<p style={{ fontFamily: 'Space Mono', fontSize: 'var(--fs-mono-sm)', color: '#c0392b', margin: '0 0 6px', fontWeight: 600 }}>"
src/pages/admin/QuestionnaireUpload.jsx,158,DM Sans,"<p key={i} style={{ fontFamily: 'DM Sans', fontSize: 'var(--fs-body-sm)', color: '#8b4513', margin: '2px 0' }}>"
src/pages/admin/QuestionnaireUpload.jsx,173,Space Mono,"<p style={{ fontFamily: 'Space Mono', fontSize: 'var(--fs-mono-sm)', color: 'var(--pk)', margin: '0 0 4px' }}>"
src/pages/admin/QuestionnaireUpload.jsx,176,DM Sans,"<p style={{ fontFamily: 'DM Sans', fontSize: 'var(--fs-body-sm)', color: 'var(--tx2)', margin: 0 }}>"
src/pages/admin/QuestionnaireUpload.jsx,186,DM Sans,"<p style={{ color: '#c0392b', fontFamily: 'DM Sans', fontSize: 'var(--fs-body-sm)', margin: '8px 0' }}>"
src/pages/admin/QuestionnaireUpload.jsx,203,DM Sans,"fontFamily: 'DM Sans', fontSize: 'var(--fs-body)', fontWeight: 600,"
src/pages/admin/StudyFormPage.jsx,394,sans-serif,"srcDoc={`<html><body style=""font-family:sans-serif;font-size:14px;color:#1c1c1e;padding:16px;white-space:pre-wrap"">${previewHtml}</body></ht"
src/pages/admin/TrainingLibrary.jsx,91,DM Sans,"<p style={{ fontFamily: 'DM Sans', color: 'var(--tx2)', fontSize: 15, margin: '0 0 12px' }}>"
src/pages/admin/TrainingLibrary.jsx,130,DM Sans,"<p style={{ fontFamily: 'DM Sans', fontSize: 12, color: 'var(--tx3)', margin: '8px 2px 0' }}>"
src/pages/admin/TrainingLibrary.jsx,133,Space Mono,"<span style={{ fontFamily: 'Space Mono', fontSize: 11 }}>liliana_pre_intervention_ratings</span> /{' '}"
src/pages/admin/TrainingLibrary.jsx,134,Space Mono,"<span style={{ fontFamily: 'Space Mono', fontSize: 11 }}>liliana_post_intervention_ratings</span>{' '}"
src/pages/admin/TrainingLibrary.jsx,206,DM Sans,"<span style={{ fontFamily: 'DM Sans', fontSize: 13, color: 'var(--tx2)' }}>Delete?</span>"
src/pages/admin/TrainingLibrary.jsx,256,DM Sans,"sub: { fontFamily: 'DM Sans', fontSize: 13, color: 'var(--tx3)', margin: 0 },"
src/pages/admin/TrainingLibrary.jsx,257,Space Mono,"meta: { fontFamily: 'Space Mono', fontSize: 12, color: 'var(--tx3)', margin: 0 },"
src/pages/admin/TrainingLibrary.jsx,261,DM Sans,"fontFamily: 'DM Sans', fontSize: 14, fontWeight: 600,"
src/pages/admin/TrainingLibrary.jsx,267,DM Sans,"fontFamily: 'DM Sans', fontSize: 14, color: '#8b4513',"
src/pages/admin/TrainingLibrary.jsx,280,Space Mono,"fontFamily: 'Space Mono', fontSize: 11, color: 'var(--tx2)',"
src/pages/admin/TrainingLibrary.jsx,284,DM Sans,"fontFamily: 'DM Sans', fontSize: 12, color: 'var(--tx3)',"
src/pages/admin/TrainingLibrary.jsx,302,Space Mono,"fontFamily: 'Space Mono', fontSize: 9, color: 'var(--pk)',"
src/pages/admin/TrainingLibrary.jsx,306,Space Mono,"fontFamily: 'Space Mono', fontSize: 13, fontWeight: 700, color: 'var(--tx)',"
src/pages/admin/TrainingLibrary.jsx,309,DM Sans,"fontFamily: 'DM Sans', fontSize: 14, fontWeight: 600,"
src/pages/admin/TrainingLibrary.jsx,314,DM Sans,"fontFamily: 'DM Sans', fontSize: 12, color: 'var(--tx2)',"
src/pages/admin/TrainingLibrary.jsx,318,DM Sans,"fontFamily: 'DM Sans', fontSize: 12, color: 'var(--tx3)', margin: 0,"
src/pages/admin/TrainingLibrary.jsx,321,Space Mono,"fontFamily: 'Space Mono', fontSize: 10, color: 'var(--gy)',"
src/pages/admin/TrainingLibrary.jsx,324,Space Mono,"fontFamily: 'Space Mono', fontSize: 10, color: 'var(--tx2)',"
src/pages/admin/TrainingLibrary.jsx,330,DM Sans,"fontFamily: 'DM Sans', fontSize: 12,"
src/pages/admin/TrainingLibrary.jsx,336,DM Sans,"fontFamily: 'DM Sans', fontSize: 12, color: 'var(--tx2)', cursor: 'pointer',"
src/pages/admin/TrainingLibrary.jsx,341,DM Sans,"fontFamily: 'DM Sans', fontSize: 12, color: '#c0392b', cursor: 'pointer',"
src/pages/admin/TrainingUpload.jsx,286,DM Sans,"<p style={{ fontFamily: 'DM Sans', fontSize: 13, color: 'var(--tx3)', margin: 0 }}>"
src/pages/admin/TrainingUpload.jsx,304,Space Mono,"<p style={{ color: '#c0392b', fontFamily: 'Space Mono', fontSize: 12, margin: '8px 0' }}>"
src/pages/admin/TrainingUpload.jsx,311,Space Mono,"<p style={{ fontFamily: 'Space Mono', fontSize: 12, color: '#c0392b', margin: '0 0 6px', fontWeight: 600 }}>"
src/pages/admin/TrainingUpload.jsx,315,DM Sans,"<p key={i} style={{ fontFamily: 'DM Sans', fontSize: 13, color: '#8b4513', margin: '2px 0' }}>· {e}</p>"
src/pages/admin/TrainingUpload.jsx,345,DM Sans,"<p style={{ color: '#c0392b', fontFamily: 'DM Sans', fontSize: 13, margin: '8px 0' }}>"
src/pages/admin/TrainingUpload.jsx,385,Space Mono,"<p style={{ fontFamily: 'Space Mono', fontSize: 11, textTransform: 'uppercase', letterSpacing: '0.06em', margin: '0 0 10px', color: allFound"
src/pages/admin/TrainingUpload.jsx,391,Space Mono,"<span style={{ fontFamily: 'Space Mono', fontSize: 11, color: c.found ? '#1EA878' : '#c0392b', flexShrink: 0, width: 14, textAlign: 'center'"
src/pages/admin/TrainingUpload.jsx,395,Space Mono,"<p style={{ fontFamily: 'Space Mono', fontSize: 11, color: 'var(--tx)', margin: '0 0 1px', wordBreak: 'break-all' }}>"
src/pages/admin/TrainingUpload.jsx,398,DM Sans,"<p style={{ fontFamily: 'DM Sans', fontSize: 11, color: c.found ? 'var(--tx3)' : '#c0392b', margin: 0 }}>"
src/pages/admin/TrainingUpload.jsx,409,DM Sans,"<p style={{ fontFamily: 'DM Sans', fontSize: 12, color: 'var(--tx2)', margin: '0 0 8px' }}>"
src/pages/admin/TrainingUpload.jsx,411,Space Mono,"<code style={{ fontFamily: 'Space Mono', fontSize: 11, background: 'rgba(0,0,0,0.06)', padding: '1px 5px', borderRadius: 4 }}>"
src/pages/admin/TrainingUpload.jsx,423,Space Mono,"<p style={{ fontFamily: 'Space Mono', fontSize: 11, color: '#8b6000', margin: '8px 0 0' }}>"
src/pages/admin/TrainingUpload.jsx,451,Space Mono,"<p style={{ fontFamily: 'Space Mono', fontSize: 11, textTransform: 'uppercase', letterSpacing: '0.06em', margin: '0 0 10px', color: allFound"
src/pages/admin/TrainingUpload.jsx,457,Space Mono,"<span style={{ fontFamily: 'Space Mono', fontSize: 11, color: c.found ? '#1EA878' : '#c0392b', flexShrink: 0, width: 14, textAlign: 'center'"
src/pages/admin/TrainingUpload.jsx,461,Space Mono,"<p style={{ fontFamily: 'Space Mono', fontSize: 11, color: 'var(--tx)', margin: '0 0 1px', wordBreak: 'break-all' }}>"
src/pages/admin/TrainingUpload.jsx,464,DM Sans,"<p style={{ fontFamily: 'DM Sans', fontSize: 11, color: c.found ? 'var(--tx3)' : '#c0392b', margin: 0 }}>"
src/pages/admin/TrainingUpload.jsx,475,DM Sans,"<p style={{ fontFamily: 'DM Sans', fontSize: 12, color: 'var(--tx2)', margin: '0 0 8px' }}>"
src/pages/admin/TrainingUpload.jsx,486,Space Mono,"<p style={{ fontFamily: 'Space Mono', fontSize: 11, color: '#8b6000', margin: '8px 0 0' }}>"
src/pages/admin/TrainingUpload.jsx,500,Space Mono,"<p style={{ fontFamily: 'Space Mono', fontSize: 11, color: 'var(--pk)', margin: '0 0 10px' }}>"
src/pages/admin/TrainingUpload.jsx,513,Space Mono,"<p style={{ fontFamily: 'Space Mono', fontSize: 10, color: 'var(--tx3)', textTransform: 'uppercase', letterSpacing: '0.05em', margin: '10px "
src/pages/admin/TrainingUpload.jsx,520,Space Mono,"<span key={i} style={{ background: col.bg, color: col.color, borderRadius: 6, padding: '3px 10px', fontFamily: 'Space Mono', fontSize: 11 }}"
src/pages/admin/TrainingUpload.jsx,533,Space Mono,"<span style={{ fontFamily: 'Space Mono', fontSize: 10, color: 'var(--tx3)', textTransform: 'uppercase', letterSpacing: '0.04em' }}>{label}: "
src/pages/admin/TrainingUpload.jsx,543,DM Sans,"backBtn: { background: 'var(--bgc)', border: '1px solid var(--bd)', borderRadius: 8, padding: '6px 14px', cursor: 'pointer', fontFamily: 'DM"
src/pages/admin/TrainingUpload.jsx,545,DM Sans,"chooseBtn: { background: 'var(--bgp)', border: '1px solid var(--pkbs)', borderRadius: 8, padding: '8px 16px', cursor: 'pointer', fontFamily:"
src/pages/admin/TrainingUpload.jsx,546,Space Mono,"textarea: { width: '100%', minHeight: 260, boxSizing: 'border-box', fontFamily: 'Space Mono', fontSize: 12, color: 'var(--tx)', background: "
src/pages/admin/TrainingUpload.jsx,549,DM Sans,"primaryBtn: { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 10, padding: '12px 28px', fontFamily: 'DM Sans', fontSiz"
src/pages/admin/TrainingUpload.jsx,550,DM Sans,"overrideBtn: { background: 'transparent', border: '1px solid #c09000', borderRadius: 7, padding: '5px 12px', cursor: 'pointer', fontFamily: "
src/pages/admin/UserAdminPage.jsx,291,inherit,"color: 'var(--tx)', marginBottom: 20, fontFamily: 'inherit',"
src/pages/admin/UserAdminPage.jsx,323,inherit,"cursor: 'pointer', fontFamily: 'inherit',"
src/pages/admin/UserAdminPage.jsx,328,inherit,"cursor: 'pointer', fontFamily: 'inherit',"
src/pages/admin/VideoLibrary.jsx,128,DM Sans,"<p style={{ margin: '0 0 12px', fontFamily: 'DM Sans', color: 'var(--tx2)', fontSize: 15 }}>"
src/pages/admin/VideoLibrary.jsx,199,DM Sans,"fontFamily: 'DM Sans',"
src/pages/admin/VideoLibrary.jsx,213,Space Mono,"fontFamily: 'Space Mono',"
src/pages/admin/VideoLibrary.jsx,272,DM Sans,"<span style={{ fontFamily: 'DM Sans', fontSize: 13, color: 'var(--tx2)' }}>Delete?</span>"
src/pages/admin/VideoLibrary.jsx,320,DM Sans,"fontFamily: 'DM Sans', fontSize: 15, fontWeight: 600,"
src/pages/admin/VideoLibrary.jsx,326,Space Mono,"fontFamily: 'Space Mono', fontSize: 11,"
src/pages/admin/VideoLibrary.jsx,337,DM Sans,"fontFamily: 'DM Sans', fontSize: 13, color: '#fff',"
src/pages/admin/VideoLibrary.jsx,365,DM Sans,"fontFamily: 'DM Sans', fontSize: 13,"
src/pages/admin/VideoLibrary.jsx,369,Space Mono,"fontFamily: 'Space Mono', fontSize: 12,"
src/pages/admin/VideoLibrary.jsx,375,DM Sans,"fontFamily: 'DM Sans', fontSize: 14, fontWeight: 600,"
src/pages/admin/VideoLibrary.jsx,381,DM Sans,"fontFamily: 'DM Sans', fontSize: 14, color: '#8b4513',"
src/pages/admin/VideoLibrary.jsx,389,Space Mono,"fontFamily: 'Space Mono', fontSize: 11,"
src/pages/admin/VideoLibrary.jsx,410,DM Sans,"fontFamily: 'DM Sans', fontSize: 14, fontWeight: 600,"
src/pages/admin/VideoLibrary.jsx,415,DM Sans,"fontFamily: 'DM Sans', fontSize: 12,"
src/pages/admin/VideoLibrary.jsx,419,DM Sans,"fontFamily: 'DM Sans', fontSize: 12,"
src/pages/admin/VideoLibrary.jsx,424,Space Mono,"fontFamily: 'Space Mono', fontSize: 11,"
src/pages/admin/VideoLibrary.jsx,431,DM Sans,"fontFamily: 'DM Sans', fontSize: 12,"
src/pages/admin/VideoLibrary.jsx,437,DM Sans,"fontFamily: 'DM Sans', fontSize: 12,"
src/pages/admin/VideoLibrary.jsx,443,DM Sans,"fontFamily: 'DM Sans', fontSize: 12,"
src/pages/admin/VideoUpload.jsx,239,DM Sans,"<p style={{ fontFamily: 'DM Sans', fontSize: 14, fontWeight: 600, color: 'var(--tx)', margin: '0 0 4px' }}>"
src/pages/admin/VideoUpload.jsx,242,Space Mono,"<p style={{ fontFamily: 'Space Mono', fontSize: 11, color: 'var(--tx3)', margin: '0 0 8px' }}>"
src/pages/admin/VideoUpload.jsx,260,DM Sans,"<p style={{ fontFamily: 'DM Sans', fontSize: 15, color: 'var(--tx2)', margin: '8px 0 4px' }}>"
src/pages/admin/VideoUpload.jsx,263,DM Sans,"<p style={{ fontFamily: 'DM Sans', fontSize: 13, color: 'var(--tx3)', margin: 0 }}>"
src/pages/admin/VideoUpload.jsx,303,Space Mono,"<p style={{ fontFamily: 'Space Mono', fontSize: 11, color: 'var(--tx3)', margin: '4px 0 0' }}>"
src/pages/admin/VideoUpload.jsx,324,DM Sans,"<span style={{ fontFamily: 'DM Sans', fontSize: 13, color: 'var(--tx2)' }}>"
src/pages/admin/VideoUpload.jsx,327,Space Mono,"<span style={{ fontFamily: 'Space Mono', fontSize: 11, color: 'var(--tx3)' }}>{progress}%</span>"
src/pages/admin/VideoUpload.jsx,401,Space Mono,"fontFamily: 'Space Mono', fontSize: 11,"
src/pages/admin/VideoUpload.jsx,413,Space Mono,"fontFamily: 'Space Mono', fontSize: 10,"
src/pages/admin/VideoUpload.jsx,419,DM Sans,"<span style={{ fontFamily: 'DM Sans', fontSize: 12, color: 'var(--tx2)', width: 90, flexShrink: 0 }}>"
src/pages/admin/VideoUpload.jsx,423,DM Sans,"fontFamily: 'DM Sans', fontSize: 12,"
src/pages/admin/VideoUpload.jsx,434,DM Sans,"<p style={{ fontFamily: 'DM Sans', fontSize: 12, color: 'var(--tx2)', margin: '0 0 8px' }}>"
src/pages/admin/VideoUpload.jsx,435,Space Mono,"Run <code style={{ fontFamily: 'Space Mono', fontSize: 11, background: 'rgba(0,0,0,0.06)', padding: '1px 5px', borderRadius: 4 }}>encode_stu"
src/pages/admin/VideoUpload.jsx,442,Space Mono,"<p style={{ fontFamily: 'Space Mono', fontSize: 11, color: '#8b6000', margin: 0 }}>"
src/pages/admin/VideoUpload.jsx,462,DM Sans,"fontFamily: 'DM Sans', fontSize: 13, color: 'var(--tx2)',"
src/pages/admin/VideoUpload.jsx,484,DM Sans,"fontFamily: 'DM Sans', fontSize: 12, color: 'var(--tx2)',"
src/pages/admin/VideoUpload.jsx,489,DM Sans,"fontFamily: 'DM Sans', fontSize: 12, color: '#8b6000',"
src/pages/admin/VideoUpload.jsx,493,Space Mono,"fontFamily: 'Space Mono', fontSize: 11,"
src/pages/admin/VideoUpload.jsx,497,DM Sans,"fontFamily: 'DM Sans', fontSize: 14, color: 'var(--tx)',"
src/pages/admin/VideoUpload.jsx,507,DM Sans,"fontFamily: 'DM Sans', fontSize: 13, color: '#8b4513',"
src/pages/admin/VideoUpload.jsx,512,DM Sans,"fontFamily: 'DM Sans', fontSize: 14, fontWeight: 600,"
src/pages/Dashboard.jsx,210,"DM Sans,sans-serif","<text x={CX + R - 2} y={CY - R + 9}  textAnchor=""end""   fontSize={7} fill=""#C4A000"" fontFamily=""DM Sans,sans-serif"">excited</text>"
src/pages/Dashboard.jsx,211,"DM Sans,sans-serif","<text x={CX - R + 2} y={CY - R + 9}  textAnchor=""start"" fontSize={7} fill=""#804080"" fontFamily=""DM Sans,sans-serif"">tense</text>"
src/pages/Dashboard.jsx,212,"DM Sans,sans-serif","<text x={CX + R - 2} y={CY + R - 2}  textAnchor=""end""   fontSize={7} fill=""#4a9a6a"" fontFamily=""DM Sans,sans-serif"">calm</text>"
src/pages/Dashboard.jsx,213,"DM Sans,sans-serif","<text x={CX - R + 2} y={CY + R - 2}  textAnchor=""start"" fontSize={7} fill=""#4888cc"" fontFamily=""DM Sans,sans-serif"">sad</text>"
src/pages/Dashboard.jsx,250,"Space Mono,monospace","<text x={SW_PAD.l + 2} y={SW_PAD.t - 2} fontSize={7} fill=""var(--tx3)"" fontFamily=""Space Mono,monospace"">{label}</text>"
src/pages/Dashboard.jsx,351,"Space Mono,monospace","<text x={SP_PAD.l + 2} y={SP_PAD.t - 2} fontSize={7} fill=""var(--tx3)"" fontFamily=""Space Mono,monospace"">{label}</text>"
src/pages/Dashboard.jsx,965,inherit,"fontFamily: 'inherit', transition: 'all 0.15s',"
src/pages/dev/AudioTest.tsx,10,"DM Sans, sans-serif","<div style={{ maxWidth: 640, margin: '2rem auto', padding: '0 1rem', fontFamily: 'DM Sans, sans-serif' }}>"
src/pages/dev/VideoTest.tsx,36,sans-serif,"return <p style={{ padding: '2rem', fontFamily: 'sans-serif', color: '#c00' }}>{loadError}</p>"
src/pages/dev/VideoTest.tsx,40,sans-serif,"return <p style={{ padding: '2rem', fontFamily: 'sans-serif', color: '#666' }}>Loading…</p>"
src/pages/dev/VideoTest.tsx,44,"DM Sans, sans-serif","<div style={{ maxWidth: 960, margin: '2rem auto', padding: '0 1rem', fontFamily: 'DM Sans, sans-serif' }}>"
src/pages/ForgotPassword.jsx,87,inherit,"input: { padding: '10px 14px', borderRadius: 9, border: '1px solid var(--bds)', background: 'var(--bgp)', fontSize: 15, color: 'var(--tx)', "
src/pages/ForgotPassword.jsx,88,inherit,"btnPrimary: { display: 'block', width: '100%', padding: '12px 0', background: 'var(--pk)', border: 'none', borderRadius: 12, color: '#fff', "
src/pages/keynote/graphics.jsx,147,monospace,"<text x={xOf(tk)} y={h + 15} fill={GRY} fontSize=""9"" fontFamily=""monospace"" textAnchor=""middle"">{tk}</text>"
src/pages/keynote/graphics.jsx,196,monospace,"<text x={(x1 + x2) / 2} y={49} fill={GRY} fontSize=""10"" fontFamily=""monospace"" textAnchor=""middle"">{sub}</text>"
src/pages/keynote/graphics.jsx,204,monospace,"<text x={padL} y={22} fill=""#e0447a"" fontSize=""12"" fontFamily=""monospace"" letterSpacing=""0.08em"">MISSED TRIAL</text>"
src/pages/keynote/graphics.jsx,213,monospace,"<text x={cueX + 5} y={bandTop + 4} fill=""#c98a1f"" fontSize=""10"" fontFamily=""monospace"">rate-change cue</text>"
src/pages/keynote/graphics.jsx,224,monospace,"<text x={xOf(tk)} y={bandBot + 28} fill={GRY} fontSize=""9"" fontFamily=""monospace"" textAnchor=""middle"">{tk}</text>"
src/pages/keynote/graphics.jsx,227,monospace,"<text x={xOf(T)} y={bandBot + 28} fill={GRY} fontSize=""9"" fontFamily=""monospace"" textAnchor=""end"">s</text>"
src/pages/Login.jsx,75,inherit,"input: { padding: '10px 14px', borderRadius: 9, border: '1px solid var(--bds)', background: 'var(--bgp)', fontSize: 15, color: 'var(--tx)', "
src/pages/Login.jsx,77,inherit,"btnPrimary: { padding: '12px 0', background: 'var(--pk)', border: 'none', borderRadius: 12, color: '#fff', fontSize: 15, fontWeight: 600, cu"
src/pages/PlatformPage.jsx,212,var(--mono),"<p style={{ fontFamily: 'var(--mono)', fontSize: 11, letterSpacing: '1.5px', textTransform: 'uppercase', color: 'var(--tx3)', marginBottom: "
src/pages/PlatformPage.jsx,213,var(--mono),"<p style={{ fontFamily: 'var(--mono)', fontSize: 18, fontWeight: 700, color: 'var(--tx)' }}>{val}</p>"
src/pages/PlatformPage.jsx,214,var(--mono),"{up && <p style={{ fontFamily: 'var(--mono)', fontSize: 11, color: '#1D9E75', marginTop: 2 }}>↑ {up}</p>}"
src/pages/PlatformPage.jsx,222,var(--mono),"<p style={{ fontFamily: 'var(--mono)', fontSize: 11, letterSpacing: '1.5px', textTransform: 'uppercase', color: 'var(--tx3)', marginBottom: "
src/pages/PlatformPage.jsx,223,var(--mono),"<p style={{ fontFamily: 'var(--mono)', fontSize: 14, color: 'var(--tx)' }}>{val}</p>"
src/pages/PlatformPage.jsx,390,inherit,"btnPrimary: { display: 'inline-block', fontSize: 14, padding: '9px 20px', borderRadius: 9, fontWeight: 500, background: 'var(--pk)', border:"
src/pages/PlatformPage.jsx,391,inherit,"btnOutline: { display: 'inline-block', fontSize: 14, padding: '9px 20px', borderRadius: 9, fontWeight: 500, border: '1px solid var(--bds)', "
src/pages/ResetPassword.jsx,144,inherit,"input: { padding: '10px 14px', borderRadius: 9, border: '1px solid var(--bds)', background: 'var(--bgp)', fontSize: 15, color: 'var(--tx)', "
src/pages/ResetPassword.jsx,145,inherit,"btnPrimary: { display: 'block', width: '100%', padding: '12px 0', background: 'var(--pk)', border: 'none', borderRadius: 12, color: '#fff', "
src/pages/Signup.jsx,134,inherit,"input: { padding: '10px 14px', borderRadius: 9, border: '1px solid var(--bds)', background: 'var(--bgp)', fontSize: 15, color: 'var(--tx)', "
src/pages/Signup.jsx,136,inherit,"btnPrimary: { display: 'block', width: '100%', padding: '12px 0', background: 'var(--pk)', border: 'none', borderRadius: 12, color: '#fff', "